rank.['player', 'country', 'goals']
10771."[""François M'Pelé"", 'Congo', 3]"
10772.['Macchambes Younga-Mouhani', 'Congo', 3]
10773.['Jean Foutika', 'Congo', 2]
10774.['Paul Moukila', 'Congo', 2]
10775.['Jonas Bahamboula', 'Congo', 2]
10776.['Noël Birindi Minga', 'Congo', 2]
10777."[""Jean-Jacques N'Domba"", 'Congo', 2]"
10778.['Pierre Tchibota', 'Congo', 2]
10779.['Olivier Niere', 'Congo', 2]
10780.['Christ Bongo', 'Congo', 2]
10781.['Edson Minga', 'Congo', 2]
10782.['Walter Bakouma', 'Congo', 2]
10783.['Michel Bouanga', 'Congo', 2]
10784.['Gervais Batota', 'Congo', 2]
10785.['Rudy Bhebey', 'Congo', 2]
10786.['Lys Mouithys', 'Congo', 2]
10787.['Wilfried Urbain Elvis Endzanga', 'Congo', 2]
10788.['Chris Malonga', 'Congo', 2]
10789.['Prince Oniangué', 'Congo', 2]
10790."[""Francis N'Ganga"", 'Congo', 2]"
10791.['Fabrice Ondama', 'Congo', 2]
10792.['Férébory Doré', 'Congo', 2]
10793.['Guy Mbenza', 'Congo', 2]
10794.['Noël Minga', 'Congo', 1]
10795.['Sebastien Lakou', 'Congo', 1]
10796.['Jacques Ndomba', 'Congo', 1]
10797.['André Mbouta', 'Congo', 1]
10798.['Joseph Mounoundzi', 'Congo', 1]
10799.['Joseph Wamba', 'Congo', 1]
10800.['Daniel Ebomoa', 'Congo', 1]
10801.['Pierre Lingongo', 'Congo', 1]
10802.['Jacques Mamounoubala', 'Congo', 1]
10803.['Sousa Miyamou', 'Congo', 1]
10804.['Charles Imboula', 'Congo', 1]
10805.['George Ngoma Nanitelamio', 'Congo', 1]
10806."[""Jean-Silvestre N'Keoua"", 'Congo', 1]"
10807.['Modeste Eta', 'Congo', 1]
10808.['Bedel Moyimbouabeka', 'Congo', 1]
10809.['Ulrich Lepaye', 'Congo', 1]
10810.['Patrick Ranaivoson', 'Congo', 1]
10811.['Mbiamcie Mvoubi', 'Congo', 1]
10812.['Rolf-Christel Guié-Mien', 'Congo', 1]
10813.['Bertrand Bouity', 'Congo', 1]
10814.['Franchel Ibara', 'Congo', 1]
10815.['Matt Moussilou', 'Congo', 1]
10816.['Ladislas Douniama', 'Congo', 1]
10817.['Harris Tchilimbou', 'Congo', 1]
10818.['Christopher Samba', 'Congo', 1]
10819."[""Fabrice N'Guessi"", 'Congo', 1]"
10820.['Ulrich Kapolongo', 'Congo', 1]
10821."[""Delvin N'Dinga"", 'Congo', 1]"
10822.['Hardy Binguila', 'Congo', 1]
10823.['Vladis-Emmerson Illoy-Ayyet', 'Congo', 1]
10824.['Arnold Bouka Moutou', 'Congo', 1]
10825.['Marvin Baudry', 'Congo', 1]
10826.['Silvère Ganvoula', 'Congo', 1]
10827.['Alaixys Romao', 'Congo', 1]
10828.['Ahmed Mogni', 'Comoros', 2]
10829.['Daoud Midtadi', 'Comoros', 1]
10830.['Bakar Ibor', 'Comoros', 1]
10831.['Mohamed Youssouf', 'Comoros', 1]
10832."[""Mohamed M'Changama"", 'Comoros', 1]"
10833.['Ibroihim Djoudja', 'Comoros', 1]
10834.['El Fardou Ben Nabouhane', 'Comoros', 1]
10835."[""Youssouf M'Changama"", 'Comoros', 1]"
10836.['James Rodríguez', 'Colombia', 19]
10837.['Radamel Falcao', 'Colombia', 16]
10838.['Arnoldo Iguarán', 'Colombia', 14]
10839.['Víctor Aristizábal', 'Colombia', 12]
10840.['Faustino Asprilla', 'Colombia', 12]
10841.['Freddy Rincón', 'Colombia', 11]
10842.['Teófilo Gutiérrez', 'Colombia', 9]
10843.['Juan Pablo Ángel', 'Colombia', 8]
10844.['Willington Ortiz', 'Colombia', 7]
10845.['Antony de Ávila', 'Colombia', 7]
10846.['Luis Díaz', 'Colombia', 7]
10847.['Carlos Valderrama', 'Colombia', 6]
10848.['Adolfo Valencia', 'Colombia', 6]
10849.['Tressor Moreno', 'Colombia', 6]
10850.['Yerry Mina', 'Colombia', 6]
10851.['Carlos Arango', 'Colombia', 5]
10852.['Ernesto Díaz', 'Colombia', 5]
10853.['Hernán Darío Herrera', 'Colombia', 5]
10854.['Abel Aguilar', 'Colombia', 5]
10855.['Jackson Martínez', 'Colombia', 5]
10856.['Juan Cuadrado', 'Colombia', 5]
10857.['Carlos Bacca', 'Colombia', 5]
10858.['Miguel Borja', 'Colombia', 5]
10859.['Héctor González', 'Colombia', 4]
10860.['Hermenegildo Segrera', 'Colombia', 4]
10861.['Iván Valenciano', 'Colombia', 4]
10862.['Hamilton Ricard', 'Colombia', 4]
10863.['Víctor Bonilla', 'Colombia', 4]
10864.['Freddy Grisales', 'Colombia', 4]
10865.['Giovanni Hernández', 'Colombia', 4]
10866.['Mario Yepes', 'Colombia', 4]
10867.['Edwin Cardona', 'Colombia', 4]
10868.['Marquinhos', 'Colombia', 4]
10869.['Fulgencio Berdugo', 'Colombia', 3]
10870."['Delio ""Maravilla"" Gamboa', 'Colombia', 3]"
10871.['Germán Aceros', 'Colombia', 3]
10872.['Antonio Rada', 'Colombia', 3]
10873.['Delio Gamboa', 'Colombia', 3]
10874.['Miguel Augusto Prince', 'Colombia', 3]
10875.['Bernardo Redín', 'Colombia', 3]
10876.['Neider Morantes', 'Colombia', 3]
10877.['Iván Córdoba', 'Colombia', 3]
10878.['Gerardo Bedoya', 'Colombia', 3]
10879.['Jairo Castillo', 'Colombia', 3]
10880.['Frankie Oviedo', 'Colombia', 3]
10881.['Jairo Patiño', 'Colombia', 3]
10882.['Luis Gabriel Rey', 'Colombia', 3]
10883.['Jaime Castrillón', 'Colombia', 3]
10884.['Macnelly Torres', 'Colombia', 3]
10885.['Duván Zapata', 'Colombia', 3]
10886.['Luis Muriel', 'Colombia', 3]
10887.['Luis González Rubio', 'Colombia', 2]
10888.['Roberto Gámez', 'Colombia', 2]
10889.['Jaime Gutiérrez', 'Colombia', 2]
10890.['Carlos Campillo', 'Colombia', 2]
10891.['Alonso Botero', 'Colombia', 2]
10892.['Jaime González', 'Colombia', 2]
10893.['Ponciano Castro', 'Colombia', 2]
10894.['Alex Valderrama', 'Colombia', 2]
10895.['René Higuita', 'Colombia', 2]
10896.['Hernán Gaviria', 'Colombia', 2]
10897.['Jorge Bermúdez', 'Colombia', 2]
10898.['Mauricio Serna', 'Colombia', 2]
10899.['Wilmer Cabrera', 'Colombia', 2]
10900.['Edwin Congo', 'Colombia', 2]
10901.['Víctor Pacheco', 'Colombia', 2]
10902.['John Restrepo', 'Colombia', 2]
10903.['Sergio Herrera', 'Colombia', 2]
10904.['Edixon Perea', 'Colombia', 2]
10905.['Elkin Soto', 'Colombia', 2]
10906.['Rubén Darío Bustos', 'Colombia', 2]
10907.['Hugo Rodallega', 'Colombia', 2]
10908.['Adrián Ramos', 'Colombia', 2]
10909.['Dorlan Pabón', 'Colombia', 2]
10910.['Pablo Armero', 'Colombia', 2]
10911.['Juan Fernando Quintero', 'Colombia', 2]
10912.['Frank Fabra', 'Colombia', 2]
10913.['Roger Martínez', 'Colombia', 2]
10914.['Mateus Uribe', 'Colombia', 2]
10915.['Arturo Mendoza', 'Colombia', 1]
10916.['Rafael Granados', 'Colombia', 1]
10917.['Luz Gastelbondo', 'Colombia', 1]
10918.['Alfredo Pérez', 'Colombia', 1]
10919.['Nelson Pérez', 'Colombia', 1]
10920.['Alberto Valencia', 'Colombia', 1]
10921.['Alejandro Carrillo', 'Colombia', 1]
10922.['Humberto Álvarez', 'Colombia', 1]
10923.['Ricardo Díaz', 'Colombia', 1]
10924.['Eusebio Escobar', 'Colombia', 1]
10925.['Francisco Zuluaga', 'Colombia', 1]
10926.['Marcos Coll', 'Colombia', 1]
10927.['Marino Klinger', 'Colombia', 1]
10928.['Francisco González', 'Colombia', 1]
10929.['Alfonso Cañón', 'Colombia', 1]
10930.['Javier Tamayo', 'Colombia', 1]
10931.['Orlando Mesa', 'Colombia', 1]
10932.['Jorge Ramírez Gallego', 'Colombia', 1]
